2020-03-30 02:13:35.554400 {"type":"join","timestamp":1585534415.5543513,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"beko","nickname":"beko","username":"~beko","name":"Bernd Kosmahl","photo":"https:\/\/beko.famkos.net\/wp-content\/uploads\/2019\/05\/photo_2017-10-20_11-57-42-40x40.jpg","url":"http:\/\/beko.famkos.net","tz":"Europe\/Berlin","host":"tripskip.maxr.org"},"content":null,"modes":[]}
2020-03-30 17:02:20.715700 {"type":"join","timestamp":1585587740.7156773,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"gumshedDiscord[m","nickname":"gumshedDiscord[m","username":"disco9597","name":"@_discord_373312173906198530:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-iwpouklabapkfyzz"},"content":null,"modes":[]}
2020-03-30 17:02:20.805000 {"type":"join","timestamp":1585587740.8049555,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"sekiDiscord[m]1","nickname":"sekiDiscord[m]1","username":"disco6925","name":"@_discord_366224644455268362:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-qxypjhgjarjdsmgs"},"content":null,"modes":[]}
2020-03-30 17:02:20.903600 {"type":"join","timestamp":1585587740.9035687,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"IgutinDiscord[m]","nickname":"IgutinDiscord[m]","username":"disco7238","name":"@_discord_136630878305648641:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-lvrzhsnpaeauwwqo"},"content":null,"modes":[]}
2020-03-30 17:02:20.901400 {"type":"join","timestamp":1585587740.9014301,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Keegen[m]","nickname":"Keegen[m]","username":"disco6331","name":"@_discord_594136657402527745:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-whskwcdoufcvcaur"},"content":null,"modes":[]}
2020-03-30 17:02:20.910400 {"type":"join","timestamp":1585587740.9103627,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"distributedjoseD","nickname":"distributedjoseD","username":"disco9272","name":"@_discord_463692814320926720:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-lhndawrpilpbyuma"},"content":null,"modes":[]}
2020-03-30 17:02:20.991300 {"type":"join","timestamp":1585587740.9913235,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Gorka[m]","nickname":"Gorka[m]","username":"disco6350","name":"@_discord_594418418392760320:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wdcophtahhxlugdt"},"content":null,"modes":[]}
2020-03-30 17:02:21.080300 {"type":"join","timestamp":1585587741.0803185,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"felixschlDiscor4","nickname":"felixschlDiscor4","username":"disco7216","name":"@_discord_493642519997841418:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-uylacgfzfuiieujb"},"content":null,"modes":[]}
2020-03-30 17:02:21.088500 {"type":"join","timestamp":1585587741.0885456,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"EdmundMDiscord[m","nickname":"EdmundMDiscord[m","username":"disco7212","name":"@_discord_206801364733526017:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vvsgzqjvvlesdrxq"},"content":null,"modes":[]}
2020-03-30 17:02:21.174100 {"type":"join","timestamp":1585587741.1741035,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ZapierDiscord[m]","nickname":"ZapierDiscord[m]","username":"disco7535","name":"@_discord_368105370532577280:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-dsrutevhmzthjcxn"},"content":null,"modes":[]}
2020-03-30 17:02:21.181600 {"type":"join","timestamp":1585587741.1815755,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"HyunwooLeeDiscor","nickname":"HyunwooLeeDiscor","username":"discord636","name":"@_discord_636023399877181480:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wlhdjqiyihjosskv"},"content":null,"modes":[]}
2020-03-30 17:02:21.265800 {"type":"join","timestamp":1585587741.2658207,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"HenniDiscord[m]","nickname":"HenniDiscord[m]","username":"disco9561","name":"@_discord_668752672744144896:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-uwchiklvbnzikzky"},"content":null,"modes":[]}
2020-03-30 17:02:21.271700 {"type":"join","timestamp":1585587741.271671,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"WellinkDiscord[m","nickname":"WellinkDiscord[m","username":"disco9688","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wugevbooppjwqijo"},"content":null,"modes":[]}
2020-03-30 17:02:21.356100 {"type":"join","timestamp":1585587741.3560534,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"richarddavisDisc","nickname":"richarddavisDisc","username":"disco9571","name":"@_discord_572177638077104130:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-urebikdseanuxkwm"},"content":null,"modes":[]}
2020-03-30 17:02:21.455800 {"type":"join","timestamp":1585587741.4558496,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"KubeDiscord[m]","nickname":"KubeDiscord[m]","username":"disco7098","name":"@_discord_141770225312989184:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-bxnfarqenlhcjpdo"},"content":null,"modes":[]}
2020-03-30 17:02:21.448800 {"type":"join","timestamp":1585587741.4487815,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"gtsDiscord[m]","nickname":"gtsDiscord[m]","username":"disco7206","name":"@_discord_509747224473894912:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xzvadyawregtsmkx"},"content":null,"modes":[]}
2020-03-30 17:02:21.468100 {"type":"join","timestamp":1585587741.4680521,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"vexlDiscord[m]","nickname":"vexlDiscord[m]","username":"disco7161","name":"@_discord_204901870043529216:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zdclrphlpsaxssfa"},"content":null,"modes":[]}
2020-03-30 17:02:21.547700 {"type":"join","timestamp":1585587741.547747,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"npfoss[m]","nickname":"npfoss[m]","username":"disco6156","name":"@_discord_400358807890427905:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xewbeqaoltsocuei"},"content":null,"modes":[]}
2020-03-30 17:02:21.549500 {"type":"join","timestamp":1585587741.5495162,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ScottSmileyDisco","nickname":"ScottSmileyDisco","username":"disco6922","name":"@_discord_530831445955051553:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-emsaovokdrhhrbay"},"content":null,"modes":[]}
2020-03-30 17:02:21.641100 {"type":"join","timestamp":1585587741.6411242,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"MichaelTenDiscor","nickname":"MichaelTenDiscor","username":"disco7078","name":"@_discord_239537645250805761:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ahrizagsjwsvdpxd"},"content":null,"modes":[]}
2020-03-30 17:02:21.641900 {"type":"join","timestamp":1585587741.641936,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"koalalorenzoDisc","nickname":"koalalorenzoDisc","username":"disco7162","name":"@_discord_245124797044883456:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-kmahwjwivyywgogp"},"content":null,"modes":[]}
2020-03-30 17:02:21.821800 {"type":"join","timestamp":1585587741.8217874,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"shivankDiscord[m","nickname":"shivankDiscord[m","username":"disco9384","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-selbdlclgnphfssq"},"content":null,"modes":[]}
2020-03-30 17:02:21.820200 {"type":"join","timestamp":1585587741.8201675,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"placer14Discord[","nickname":"placer14Discord[","username":"disco7210","name":"@_discord_509017984514129921:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wwukhojojtinpinx"},"content":null,"modes":[]}
2020-03-30 17:02:21.909000 {"type":"join","timestamp":1585587741.909033,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ambackDiscord[m]","nickname":"ambackDiscord[m]","username":"disco7927","name":"@_discord_187014178014363648:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-dmkwqgbgtlufixqq"},"content":null,"modes":[]}
2020-03-30 17:02:21.917800 {"type":"join","timestamp":1585587741.9177585,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Clment[m]","nickname":"Clment[m]","username":"disco4770","name":"@_discord_433587399130611712:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ahknhsukwizqolqq"},"content":null,"modes":[]}
2020-03-30 17:02:22.006800 {"type":"join","timestamp":1585587742.0067542,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"sfroment[m]","nickname":"sfroment[m]","username":"disco6241","name":"@_discord_210764864946307073:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-dhcmsgcnzarrbyht"},"content":null,"modes":[]}
2020-03-30 17:02:22.016500 {"type":"join","timestamp":1585587742.016526,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"manfredDiscord[m","nickname":"manfredDiscord[m","username":"disco7033","name":"@_discord_263655035743764480:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zbfbwvrtjzwbcqie"},"content":null,"modes":[]}
2020-03-30 17:02:22.007600 {"type":"join","timestamp":1585587742.0076077,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"eshohetDiscord[m","nickname":"eshohetDiscord[m","username":"disco7045","name":"@_discord_548688908716605459:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xwbjshpjpyjgvwrx"},"content":null,"modes":[]}
2020-03-30 17:02:22.093500 {"type":"join","timestamp":1585587742.093468,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"braditzDiscord[4","nickname":"braditzDiscord[4","username":"disco7176","name":"@_discord_144264453343543297:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-tethqtiwaqbkytdg"},"content":null,"modes":[]}
2020-03-30 17:02:22.183500 {"type":"join","timestamp":1585587742.1835067,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"sukarDiscord[m]","nickname":"sukarDiscord[m]","username":"disco7152","name":"@_discord_483374858332405790:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pyunctzdaucghzjk"},"content":null,"modes":[]}
2020-03-30 17:02:22.286000 {"type":"join","timestamp":1585587742.2859976,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"corylDiscord[m]","nickname":"corylDiscord[m]","username":"disco6815","name":"@_discord_146100891026456577:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-tyllkmuddqlockqy"},"content":null,"modes":[]}
2020-03-30 17:02:22.287900 {"type":"join","timestamp":1585587742.2878504,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"BossMANDiscord[m","nickname":"BossMANDiscord[m","username":"disco7050","name":"@_discord_249750445864648704:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-aejuiecnnodjsmhm"},"content":null,"modes":[]}
2020-03-30 17:02:22.288900 {"type":"join","timestamp":1585587742.28895,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"M4star3starDisco","nickname":"M4star3starDisco","username":"discord785","name":"@_discord_78591862100721664:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zlpidgzirkjsxjsd"},"content":null,"modes":[]}
2020-03-30 17:02:22.365800 {"type":"join","timestamp":1585587742.3658102,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"thomasDiscord[m]","nickname":"thomasDiscord[m]","username":"disco7077","name":"@_discord_336146903399923713:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ukfoulbnguqbujtn"},"content":null,"modes":[]}
2020-03-30 17:02:22.459200 {"type":"join","timestamp":1585587742.4592195,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"PhiDiscord[m]","nickname":"PhiDiscord[m]","username":"disco7262","name":"@_discord_423797334401351681:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-tokadznnumdlsugj"},"content":null,"modes":[]}
2020-03-30 17:02:22.467600 {"type":"join","timestamp":1585587742.4676056,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"cristobalDiscor4","nickname":"cristobalDiscor4","username":"disco7111","name":"@_discord_530099661420232716:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rnchblytvqjvhvbb"},"content":null,"modes":[]}
2020-03-30 17:02:22.477200 {"type":"join","timestamp":1585587742.4772134,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"fexra|TRTLDiscor","nickname":"fexra|TRTLDiscor","username":"disco7049","name":"@_discord_315504565329985537:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-lspxmhahcjkswgeb"},"content":null,"modes":[]}
2020-03-30 17:02:22.559200 {"type":"join","timestamp":1585587742.5591605,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"AXEL-Lee[m]","nickname":"AXEL-Lee[m]","username":"disco6439","name":"@_discord_517458170315145227:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vsqlarfutibuwfow"},"content":null,"modes":[]}
2020-03-30 17:02:22.562200 {"type":"join","timestamp":1585587742.5621614,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"johanherman[m]1","nickname":"johanherman[m]1","username":"disco6534","name":"@_discord_414810288345317398:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-attwfmsddpraurnl"},"content":null,"modes":[]}
2020-03-30 17:02:22.640900 {"type":"join","timestamp":1585587742.6409142,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"KinnardDiscord[4","nickname":"KinnardDiscord[4","username":"disco7236","name":"@_discord_576286322323488771:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-nrqlirrotdpgrbyv"},"content":null,"modes":[]}
2020-03-30 17:02:22.732900 {"type":"join","timestamp":1585587742.7328765,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"DiscordBridge[m4","nickname":"DiscordBridge[m4","username":"discordper","name":"@discord:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-fxdnrdmcpfdgkvui"},"content":null,"modes":[]}
2020-03-30 17:02:22.828600 {"type":"join","timestamp":1585587742.8286445,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"r5723013Discord[","nickname":"r5723013Discord[","username":"disco7231","name":"@_discord_492987261038755840:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-kmykmbwzvsyvegko"},"content":null,"modes":[]}
2020-03-30 17:02:22.832900 {"type":"join","timestamp":1585587742.8328888,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"gunttedDiscord[m","nickname":"gunttedDiscord[m","username":"disco7705","name":"@_discord_251451321603850241:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-eaatawkrekcldtac"},"content":null,"modes":[]}
2020-03-30 17:02:22.922900 {"type":"join","timestamp":1585587742.9228787,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"tom85Discord[m]","nickname":"tom85Discord[m]","username":"disco7113","name":"@_discord_499330357498478624:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rdbdddvfdagleyjd"},"content":null,"modes":[]}
2020-03-30 17:02:22.926100 {"type":"join","timestamp":1585587742.9260807,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"PhillmacDiscord[","nickname":"PhillmacDiscord[","username":"disco7086","name":"@_discord_159657566584963072:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pipjjcsokxyusrlp"},"content":null,"modes":[]}
2020-03-30 17:02:22.934100 {"type":"join","timestamp":1585587742.9341223,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"eddy[m]","nickname":"eddy[m]","username":"disco6491","name":"@_discord_571365262780006451:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-bybdgqjyrhoalfxc"},"content":null,"modes":[]}
2020-03-30 17:02:23.024800 {"type":"join","timestamp":1585587743.0248036,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"tttDiscord[m]","nickname":"tttDiscord[m]","username":"disco9791","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-qmanzrjyqbebsbav"},"content":null,"modes":[]}
2020-03-30 17:02:23.010900 {"type":"join","timestamp":1585587743.0109298,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"OxyDiscord[m]","nickname":"OxyDiscord[m]","username":"disco7123","name":"@_discord_343485915995308033:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cqvjrmxeyxkakncp"},"content":null,"modes":[]}
2020-03-30 17:02:23.104300 {"type":"join","timestamp":1585587743.1042602,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"aswiththewildDis","nickname":"aswiththewildDis","username":"disco7213","name":"@_discord_483745086488707112:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-readrzsoiyurbzqn"},"content":null,"modes":[]}
2020-03-30 17:02:23.205700 {"type":"join","timestamp":1585587743.2056918,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"megadogberthehim","nickname":"megadogberthehim","username":"disco7169","name":"@_discord_330375577221595138:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-yshmzzcxhgwfqvqf"},"content":null,"modes":[]}
2020-03-30 17:02:23.198900 {"type":"join","timestamp":1585587743.1989498,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"NetherwolfDiscor","nickname":"NetherwolfDiscor","username":"disco8865","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-tugsgxvjulbyvnft"},"content":null,"modes":[]}
2020-03-30 17:02:23.209300 {"type":"join","timestamp":1585587743.2093449,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"nlkoDiscord[m]","nickname":"nlkoDiscord[m]","username":"disco6889","name":"@_discord_606227466112991241:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-llbxnlvcdmekphtu"},"content":null,"modes":[]}
2020-03-30 17:02:23.286000 {"type":"join","timestamp":1585587743.286015,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"tadpole256Discor","nickname":"tadpole256Discor","username":"disco8323","name":"@_discord_546161894780567572:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-bmovqmeelyouclhq"},"content":null,"modes":[]}
2020-03-30 17:02:23.381900 {"type":"join","timestamp":1585587743.3819427,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"romaric[m]","nickname":"romaric[m]","username":"disco6284","name":"@_discord_440699935239831552:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ybzdyyrcjthrasyt"},"content":null,"modes":[]}
2020-03-30 17:02:23.380100 {"type":"join","timestamp":1585587743.380101,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"celsoDiscord[m]1","nickname":"celsoDiscord[m]1","username":"disco7230","name":"@_discord_327775979860918275:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pjsxlzifdenntgka"},"content":null,"modes":[]}
2020-03-30 17:02:23.389400 {"type":"join","timestamp":1585587743.3893962,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"yjhmelodyDiscord","nickname":"yjhmelodyDiscord","username":"disco8208","name":"@_discord_627749718910304263:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mzwyxfnxbkhfrhvt"},"content":null,"modes":[]}
2020-03-30 17:02:23.575200 {"type":"join","timestamp":1585587743.5752378,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"achingbrainDisco","nickname":"achingbrainDisco","username":"disco7877","name":"@_discord_556078926892630026:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zkzqzwvspsbrrmre"},"content":null,"modes":[]}
2020-03-30 17:02:23.582300 {"type":"join","timestamp":1585587743.5823116,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"AraratDiscord[m]","nickname":"AraratDiscord[m]","username":"disco7480","name":"@_discord_402530001011867658:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-adqbdryzkssrsufd"},"content":null,"modes":[]}
2020-03-30 17:02:23.668900 {"type":"join","timestamp":1585587743.6689305,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"M0zAND1zDiscord[","nickname":"M0zAND1zDiscord[","username":"disco8362","name":"@_discord_490583831108386846:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pqsgwwddgpdpfxqq"},"content":null,"modes":[]}
2020-03-30 17:02:23.670400 {"type":"join","timestamp":1585587743.6703799,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"HarryTmeticDisco","nickname":"HarryTmeticDisco","username":"disco7815","name":"@_discord_601225135457959946:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cqkxsohunnemqquh"},"content":null,"modes":[]}
2020-03-30 17:02:23.760700 {"type":"join","timestamp":1585587743.7607281,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"leoalvarezhDisc4","nickname":"leoalvarezhDisc4","username":"disco7196","name":"@_discord_380800395297030144:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-adgbdcavdehhlzdm"},"content":null,"modes":[]}
2020-03-30 17:02:23.761500 {"type":"join","timestamp":1585587743.761518,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"CocoonCrashDisco","nickname":"CocoonCrashDisco","username":"disco7203","name":"@_discord_453455656469659649:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-goxtemuuabyzltie"},"content":null,"modes":[]}
2020-03-30 17:02:23.854300 {"type":"join","timestamp":1585587743.8542657,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"HooftlyDiscord[m","nickname":"HooftlyDiscord[m","username":"disco9468","name":"@_discord_388852986316587010:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-damuptigoifidlio"},"content":null,"modes":[]}
2020-03-30 17:02:23.855700 {"type":"join","timestamp":1585587743.8557491,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"CatManDoooDiscor","nickname":"CatManDoooDiscor","username":"disco7131","name":"@_discord_448958425481740308:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-bpjrxhbweovahchf"},"content":null,"modes":[]}
2020-03-30 17:02:23.941200 {"type":"join","timestamp":1585587743.94118,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Akshay[m]","nickname":"Akshay[m]","username":"disco6368","name":"@_discord_540456044657377291:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-apseitfunzmittla"},"content":null,"modes":[]}
2020-03-30 17:02:24.031600 {"type":"join","timestamp":1585587744.031553,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"sacha[m]","nickname":"sacha[m]","username":"disco6239","name":"@_discord_316862566473400331:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pnjoetmtlurksiza"},"content":null,"modes":[]}
2020-03-30 17:02:24.141500 {"type":"join","timestamp":1585587744.1414607,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"KisulkenDiscord[","nickname":"KisulkenDiscord[","username":"disco7233","name":"@_discord_296734810729349131:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-aotymjpfnnfqdiad"},"content":null,"modes":[]}
2020-03-30 17:02:24.142900 {"type":"join","timestamp":1585587744.1428611,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"FranklinDiscord[","nickname":"FranklinDiscord[","username":"disco7887","name":"@_discord_595321909483143188:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-urxnhfhusngiecrc"},"content":null,"modes":[]}
