2020-09-30 00:10:13.299300 {"type":"join","timestamp":1601424613.2993407,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"[schmarty]","nickname":"[schmarty]","username":"~slackuser","name":null,"photo":"https:\/\/martymcgui.re\/img\/logo.jpg","url":"http:\/\/martymcgui.re","tz":"America\/New_York","host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-09-30 01:40:15.281300 {"type":"join","timestamp":1601430015.281319,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"Sm03leBr00tDisco","nickname":"Sm03leBr00tDisco","username":"disco7924","name":"@_discord_471030523964293120:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-thfozmvozenqvpnb"},"content":null,"modes":[]}
2020-09-30 01:40:38.968000 {"type":"join","timestamp":1601430038.9679918,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"Tianyi[m]1","nickname":"Tianyi[m]1","username":"disco6330","name":"@_discord_412880265430564873:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-uhntjavoroadglik"},"content":null,"modes":[]}
2020-09-30 01:40:52.077300 {"type":"join","timestamp":1601430052.0772903,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"zwelsternDiscord","nickname":"zwelsternDiscord","username":"disco7128","name":"@_discord_576029729706999808:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-fcwlmlniyolgkmcp"},"content":null,"modes":[]}
2020-09-30 01:40:54.621400 {"type":"join","timestamp":1601430054.6214037,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"Senshi[m]","nickname":"Senshi[m]","username":"disco6347","name":"@_discord_509302971918712832:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pzenzarzrthdwpbw"},"content":null,"modes":[]}
2020-09-30 01:40:54.825600 {"type":"join","timestamp":1601430054.825574,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"hazDiscord[m]","nickname":"hazDiscord[m]","username":"disco7036","name":"@_discord_137643087919841280:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-dkemjhvoteahtdxu"},"content":null,"modes":[]}
2020-09-30 01:40:55.634100 {"type":"join","timestamp":1601430055.6340804,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"tobowersDiscord[","nickname":"tobowersDiscord[","username":"disco6630","name":"@_discord_532872309485207601:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vpcicvhnazcwolir"},"content":null,"modes":[]}
2020-09-30 01:40:55.838700 {"type":"join","timestamp":1601430055.8387065,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"tttDiscord[m]","nickname":"tttDiscord[m]","username":"disco9791","name":"@_discord_672905867737169938:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-lnlcgvslhxlqlisg"},"content":null,"modes":[]}
2020-09-30 01:40:56.166600 {"type":"join","timestamp":1601430056.1666126,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"macerbiDiscord[m","nickname":"macerbiDiscord[m","username":"disco7256","name":"@_discord_518392799926812672:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rrufddownghzyogx"},"content":null,"modes":[]}
2020-09-30 01:40:56.161300 {"type":"join","timestamp":1601430056.1613371,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"ArunDiscord[m]","nickname":"ArunDiscord[m]","username":"disco7223","name":"@_discord_229464105612869632:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ihqrolhjrjqkmphg"},"content":null,"modes":[]}
2020-09-30 01:40:56.367300 {"type":"join","timestamp":1601430056.3673124,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"M4eekDiscord[m]1","nickname":"M4eekDiscord[m]1","username":"disco7134","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pgtdriroehhriayw"},"content":null,"modes":[]}
2020-09-30 01:41:00.821600 {"type":"join","timestamp":1601430060.821598,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"mZDiscord[m]1","nickname":"mZDiscord[m]1","username":"disco7091","name":"@_discord_250086586450968576:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ekaijccghzudpipn"},"content":null,"modes":[]}
2020-09-30 01:41:04.166500 {"type":"join","timestamp":1601430064.1665003,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"MasonDiscord[m]","nickname":"MasonDiscord[m]","username":"disco9301","name":"@_discord_420259227567783936:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-goddpjzvusrccoau"},"content":null,"modes":[]}
2020-09-30 01:41:06.541700 {"type":"join","timestamp":1601430066.5417268,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"brewskiDiscord[m","nickname":"brewskiDiscord[m","username":"disco7018","name":"@_discord_153040009740419073:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-elsyfigcwokdrahk"},"content":null,"modes":[]}
2020-09-30 01:41:12.448900 {"type":"join","timestamp":1601430072.4489396,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"thestevewayDisco","nickname":"thestevewayDisco","username":"disco7207","name":"@_discord_377182700571721732:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-gmytxckjpqzucvmz"},"content":null,"modes":[]}
2020-09-30 01:41:13.149200 {"type":"join","timestamp":1601430073.1492212,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"AblibuDiscord[m]","nickname":"AblibuDiscord[m]","username":"disco7171","name":"@_discord_515626669655064579:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cqcupaihturhnfht"},"content":null,"modes":[]}
2020-09-30 01:41:15.586800 {"type":"join","timestamp":1601430075.5867796,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"JustMaier[m]11","nickname":"JustMaier[m]11","username":"disco6547","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-qnyxqndkhipgpsbv"},"content":null,"modes":[]}
2020-09-30 01:41:15.588800 {"type":"join","timestamp":1601430075.5888104,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"andrewxhillDisco","nickname":"andrewxhillDisco","username":"disco7053","name":"@_discord_436877734866845716:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zuskxwrpsrtysuhc"},"content":null,"modes":[]}
2020-09-30 01:41:15.575300 {"type":"join","timestamp":1601430075.5753207,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"solanavDiscord[m","nickname":"solanavDiscord[m","username":"disco9362","name":"@_discord_203953133636812801:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ktgocguhhebcssjo"},"content":null,"modes":[]}
2020-09-30 01:41:18.033700 {"type":"join","timestamp":1601430078.0336745,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"CathyLDiscord[m]","nickname":"CathyLDiscord[m]","username":"disco7651","name":"@_discord_582777281760722945:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jiowgvdwkfcaatdu"},"content":null,"modes":[]}
2020-09-30 01:41:18.238500 {"type":"join","timestamp":1601430078.2385378,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"ptonerDiscord[m]","nickname":"ptonerDiscord[m]","username":"disco7376","name":"@_discord_408785942711894027:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cqrixdbmsubcqkqw"},"content":null,"modes":[]}
2020-09-30 01:41:18.468900 {"type":"join","timestamp":1601430078.4689114,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"MMMMaggieDiscord","nickname":"MMMMaggieDiscord","username":"disco6968","name":"@_discord_557118774059204608:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ciukegvuessftxue"},"content":null,"modes":[]}
2020-09-30 01:41:19.126800 {"type":"join","timestamp":1601430079.1267533,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"jklepatchDiscord","nickname":"jklepatchDiscord","username":"disco6790","name":"@_discord_480265457962582046:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-kagyenevvvqjpcrk"},"content":null,"modes":[]}
2020-09-30 01:41:19.338000 {"type":"join","timestamp":1601430079.3380024,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"janttoDiscord[m]","nickname":"janttoDiscord[m]","username":"disco7388","name":"@_discord_611894156633178153:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-lcavxuarhnavsuit"},"content":null,"modes":[]}
2020-09-30 01:41:56.665700 {"type":"join","timestamp":1601430116.6656954,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"baluptonDiscord[","nickname":"baluptonDiscord[","username":"disco6865","name":"@_discord_105816512060751872:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cyooglnlmnsfqxqs"},"content":null,"modes":[]}
2020-09-30 02:15:53.488000 {"type":"join","timestamp":1601432153.4879544,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"JustMaier[m]11","nickname":"JustMaier[m]11","username":"disco6547","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rfsbiztphozffore"},"content":null,"modes":[]}
2020-09-30 02:15:55.526200 {"type":"join","timestamp":1601432155.526232,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"zwelsternDiscord","nickname":"zwelsternDiscord","username":"disco7128","name":"@_discord_576029729706999808:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wddplzksrjikifcy"},"content":null,"modes":[]}
2020-09-30 02:15:55.730700 {"type":"join","timestamp":1601432155.7307045,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"macerbiDiscord[m","nickname":"macerbiDiscord[m","username":"disco7256","name":"@_discord_518392799926812672:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-kqfxdogmnineptgq"},"content":null,"modes":[]}
2020-09-30 02:15:55.938400 {"type":"join","timestamp":1601432155.938372,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"solanavDiscord[m","nickname":"solanavDiscord[m","username":"disco9362","name":"@_discord_203953133636812801:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-tdnfwwcfthgjvvqt"},"content":null,"modes":[]}
2020-09-30 02:16:03.528300 {"type":"join","timestamp":1601432163.5282576,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"Sm03leBr00tDisco","nickname":"Sm03leBr00tDisco","username":"disco7924","name":"@_discord_471030523964293120:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-tioepexaurdqqzvf"},"content":null,"modes":[]}
2020-09-30 02:16:04.574900 {"type":"join","timestamp":1601432164.5748885,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"andrewxhillDisco","nickname":"andrewxhillDisco","username":"disco7053","name":"@_discord_436877734866845716:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jqpkzendackmlvde"},"content":null,"modes":[]}
2020-09-30 02:16:13.528500 {"type":"join","timestamp":1601432173.528459,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"JeffMaherVegas[m","nickname":"JeffMaherVegas[m","username":"disco6451","name":"@_discord_540315973253857301:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-fselbncsjvuexlgl"},"content":null,"modes":[]}
2020-09-30 02:16:15.370500 {"type":"join","timestamp":1601432175.370465,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"erlend_shDiscord","nickname":"erlend_shDiscord","username":"disco9557","name":"@_discord_110560857607413760:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-adejcfypngmqayvg"},"content":null,"modes":[]}
2020-09-30 02:16:25.604500 {"type":"join","timestamp":1601432185.604543,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"wourslerDiscord[","nickname":"wourslerDiscord[","username":"disco9614","name":"@_discord_579494600075640833:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-hvhhtzdkfrjrndgo"},"content":null,"modes":[]}
2020-09-30 02:16:26.222000 {"type":"join","timestamp":1601432186.2219634,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"chmanieDiscord[4","nickname":"chmanieDiscord[4","username":"disco7119","name":"@_discord_478638931894861825:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rwbjltpdrpgtvfet"},"content":null,"modes":[]}
2020-09-30 02:16:27.566100 {"type":"join","timestamp":1601432187.5660677,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"sprayDiscord[m]","nickname":"sprayDiscord[m]","username":"discord75","name":"@_discord_76788012112936960:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-lvvhyjghbjshvjly"},"content":null,"modes":[]}
2020-09-30 02:16:36.693800 {"type":"join","timestamp":1601432196.6937907,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"nek11Discord[m]","nickname":"nek11Discord[m]","username":"disco9802","name":"@_discord_604622209578696704:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-sdicpgrxbufhqttp"},"content":null,"modes":[]}
2020-09-30 02:17:18.440800 {"type":"join","timestamp":1601432238.4408295,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"MissLavenderDisc","nickname":"MissLavenderDisc","username":"disco8363","name":"@_discord_109409377684848640:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-sdeebzgxwmqnevsb"},"content":null,"modes":[]}
2020-09-30 02:17:19.339200 {"type":"join","timestamp":1601432239.3391762,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"drshamoonDiscord","nickname":"drshamoonDiscord","username":"disco7167","name":"@_discord_402200697988448286:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-crefwjacxixbmgxd"},"content":null,"modes":[]}
2020-09-30 02:17:55.364800 {"type":"join","timestamp":1601432275.3648293,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"Imnotsoimpressed","nickname":"Imnotsoimpressed","username":"disco9248","name":"@_discord_637255686794772490:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-uzzittoisgaybmlo"},"content":null,"modes":[]}
2020-09-30 02:17:55.629300 {"type":"join","timestamp":1601432275.629269,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"eshohetDiscord[m","nickname":"eshohetDiscord[m","username":"disco7045","name":"@_discord_548688908716605459:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-hejihpigpsembfdt"},"content":null,"modes":[]}
2020-09-30 02:18:04.482000 {"type":"join","timestamp":1601432284.4820457,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"SmileRobotDiscor","nickname":"SmileRobotDiscor","username":"disco7184","name":"@_discord_227982324384530433:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mabrwfffsbzvkurz"},"content":null,"modes":[]}
2020-09-30 02:18:05.208300 {"type":"join","timestamp":1601432285.208308,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"xtream1101Discor","nickname":"xtream1101Discor","username":"disco7185","name":"@_discord_518929143254220800:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xseepduvzqwjzwcq"},"content":null,"modes":[]}
2020-09-30 02:18:16.738100 {"type":"join","timestamp":1601432296.738108,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"chmanieDiscord[m","nickname":"chmanieDiscord[m","username":"disco7258","name":"@_discord_205028639492931584:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wostbzmsquycmwyy"},"content":null,"modes":[]}
2020-09-30 02:18:22.821000 {"type":"join","timestamp":1601432302.8209877,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"freekurt","nickname":"freekurt","username":"freekurtma","name":"@freekurt:matrix.org","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pypwegvuldckeqgb"},"content":null,"modes":[]}
2020-09-30 02:18:34.794300 {"type":"join","timestamp":1601432314.7943408,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"peatDiscord[m]","nickname":"peatDiscord[m]","username":"disco8278","name":"@_discord_575836319331254274:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zdlohfhoyyvszxtd"},"content":null,"modes":[]}
2020-09-30 02:18:35.000500 {"type":"join","timestamp":1601432315.0004973,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"JD9Discord[m]","nickname":"JD9Discord[m]","username":"disco9469","name":"@_discord_194894860057182209:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cusgnbpknythhhpk"},"content":null,"modes":[]}
2020-09-30 02:20:10.438400 {"type":"join","timestamp":1601432410.4384496,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"RodolfoEDiscord4","nickname":"RodolfoEDiscord4","username":"disco7833","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/session"},"content":null,"modes":[]}
2020-09-30 02:20:10.441100 {"type":"join","timestamp":1601432410.4410868,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"ArunDiscord[m]","nickname":"ArunDiscord[m]","username":"disco7223","name":"@_discord_229464105612869632:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/session"},"content":null,"modes":[]}
2020-09-30 02:20:10.442000 {"type":"join","timestamp":1601432410.4420073,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"neohexDiscord[m]","nickname":"neohexDiscord[m]","username":"disco7127","name":"@_discord_445577380506107915:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/session"},"content":null,"modes":[]}
2020-09-30 02:20:12.503000 {"type":"join","timestamp":1601432412.5030065,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"RodolfoEDiscord4","nickname":"RodolfoEDiscord4","username":"disco7833","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/session"},"content":null,"modes":[]}
2020-09-30 02:20:12.503900 {"type":"join","timestamp":1601432412.503851,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"neohexDiscord[m]","nickname":"neohexDiscord[m]","username":"disco7127","name":"@_discord_445577380506107915:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/session"},"content":null,"modes":[]}
2020-09-30 02:20:12.718400 {"type":"join","timestamp":1601432412.7184334,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"ArunDiscord[m]","nickname":"ArunDiscord[m]","username":"disco7223","name":"@_discord_229464105612869632:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/session"},"content":null,"modes":[]}
2020-09-30 03:12:54.816000 {"type":"join","timestamp":1601435574.8160264,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"[tantek]","nickname":"[tantek]","username":"~slackuser","name":"tantek via slack-irc-gateway","photo":"http:\/\/tantek.com\/logo.jpg","url":"http:\/\/Tantek.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-09-30 03:33:20.260900 {"type":"join","timestamp":1601436800.2609382,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"[catvscode]","nickname":"[catvscode]","username":"~slackuser","name":null,"photo":null,"url":null,"tz":null,"host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-09-30 05:31:31.304800 {"type":"join","timestamp":1601443891.3048246,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"[jeremycherfas]","nickname":"[jeremycherfas]","username":"~slackuser","name":null,"photo":"https:\/\/www.jeremycherfas.net\/user\/themes\/mytheme\/images\/zoot.jpg","url":"http:\/\/jeremycherfas.net","tz":"Europe\/Rome","host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-09-30 06:19:47.446100 {"type":"join","timestamp":1601446787.446129,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"[tantek]","nickname":"[tantek]","username":"~slackuser","name":"tantek via slack-irc-gateway","photo":"http:\/\/tantek.com\/logo.jpg","url":"http:\/\/Tantek.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-09-30 06:21:52.210300 {"type":"join","timestamp":1601446912.2103438,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"[fluffy]","nickname":"[fluffy]","username":"~slackuser","name":null,"photo":"https:\/\/beesbuzz.biz\/static\/headshot.jpg","url":"http:\/\/beesbuzz.biz","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-09-30 06:32:30.778000 {"type":"join","timestamp":1601447550.777993,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"[James_Gallaghe]","nickname":"[James_Gallaghe]","username":"~slackuser","name":null,"photo":null,"url":null,"tz":null,"host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-09-30 06:39:36.435100 {"type":"join","timestamp":1601447976.4351125,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"jeremycherfas","nickname":"jeremycherfas","username":"~jeremy","name":null,"photo":null,"url":null,"tz":null,"host":"jeremy.powered.by.lunarbnc.net"},"content":null,"modes":[]}
2020-09-30 07:29:57.240400 {"type":"join","timestamp":1601450997.2404163,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"lava2","nickname":"lava2","username":"~quassel","name":null,"photo":null,"url":null,"tz":null,"host":"169-0-254-134.ip.afrihost.co.za"},"content":null,"modes":[]}
2020-09-30 07:45:05.452600 {"type":"join","timestamp":1601451905.4526196,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"[catvscode]","nickname":"[catvscode]","username":"~slackuser","name":null,"photo":null,"url":null,"tz":null,"host":"chat.indieweb.org"},"content":null,"modes":[]}
